orig_index,Isomeric Smiles,Molecular Weight,AlogP,H_donors,H_acceptors,#RO5 Violations,MW,LogP,RO5_violations
3095,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,412.7020000000002,7.8008000000000095,1.0,1.0,1.0,,,
3096,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,412.7020000000002,7.8008000000000095,1.0,1.0,1.0,,,
3097,CCOc1ccc2ccccc2c1C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],413.4750000000002,1.1490999999999996,1.0,6.0,0.0,,,
3098,CCCCCCCCCCCCCCCC(=O)OC[C@@H]([C@@H]1C(=C(C(=O)O1)O)[O-])O,413.5310000000001,3.4271000000000016,2.0,7.0,0.0,,,
3099,CCCCCCCCCCCCCCCCC(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,413.5310000000002,0.8449000000000009,1.0,7.0,0.0,,,
3100,CC(C)CC(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)CC=C(C)C)O)CC=C(C)C)[O-],413.5780000000002,5.6661000000000055,1.0,4.0,1.0,,,
3101,CC[NH+](CC)Cc1nccn1c2ccc(cc2C(=O)c3ccccc3Cl)[N+](=O)[O-],413.88500000000016,3.0896000000000017,1.0,5.0,0.0,,,
3102,c1ccc2c(c1)c(ns2)N3CC[NH+](CC3)CCc4cc5c(cc4Cl)NC(=O)C5,413.9540000000001,2.3918999999999997,2.0,4.0,0.0,,,
3103,CC(=O)OCC1=C[C@H]2[C@H]3[C@@H]1[C@@H](OC=C3C(=O)O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,414.36300000000006,-2.295999999999998,4.0,11.0,1.0,,,
3104,COc1cc(cc(c1OC)OC)[C@@H]2c3cc4c(c(c3C[C@@H]5[C@@H]2C(=O)OC5)O)OCO4,414.4100000000002,2.623900000000001,1.0,8.0,0.0,,,
3105,COc1cc(cc(c1OC)OC)[C@@H]2c3cc4c(cc3[C@@H]([C@@H]5[C@@H]2C(=O)OC5)O)OCO4,414.4100000000002,2.4091999999999993,1.0,8.0,0.0,,,
3106,c1ccc2c(c1)C(=O)c3cccc(c3C2=O)c4cccc5c4C(=O)c6ccccc6C5=O,414.41600000000017,4.904400000000004,0.0,4.0,0.0,,,
3107,C[NH+]1CCc2cc3c(c(c2[C@@H]1[C@@H]4c5ccc(c(c5C(=O)O4)OC)OC)OC)OCO3,414.43400000000025,1.4647000000000001,1.0,7.0,0.0,,,
3108,C[C@]12CCC(=O)C=C1C[C@H]([C@@H]3[C@]24[C@H](O4)C[C@]5([C@H]3CC[C@@]56CCC(=O)O6)C)C(=O)OC,414.4980000000003,3.124500000000002,0.0,6.0,0.0,,,
3109,CCC[C@](C)([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CC[NH+]([C@@H]3Cc6c5c(c(cc6)O)O4)C)OC)O,414.56600000000014,1.9705,3.0,4.0,0.0,,,
3110,CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C(=O)C,414.58600000000024,5.579500000000006,0.0,4.0,1.0,,,
3111,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCC4)CCC5=C(C(=O)CC[C@H]35)O,414.5860000000003,5.896100000000006,1.0,4.0,1.0,,,
3112,CC12CCC3C(C1CCC2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CCC34C,414.5860000000003,5.292900000000006,0.0,4.0,1.0,,,
3113,CCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C(=CC(=O)C4)C)C)C,414.6300000000003,6.646500000000008,0.0,3.0,1.0,,,
3114,C[C@H]1CC[C@@H]2[C@H]([C@H]3[C@@H]([NH+]2C1)C[C@@H]4[C@@]3([C@H](C[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O)C)O)C)C,414.6540000000002,3.208700000000002,3.0,2.0,0.0,,,
3115,C[C@H]1CC[C@H]2[C@@H]([C@@H]3CCC4[C@H]([C@@H]3C[NH+]2C1)C[C@H]5[C@H]4CC(=O)[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C,414.6540000000003,3.354300000000002,2.0,2.0,0.0,,,
3116,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CCC4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,414.7180000000002,8.02480000000001,1.0,1.0,1.0,,,
3117,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,414.71800000000025,8.02480000000001,1.0,1.0,1.0,,,
3118,Cc1c(c2cc(ccc2n1C(=O)c3ccc(cc3)Cl)OC)CC(=O)OCC(=O)[O-],414.82100000000025,2.13582,0.0,7.0,0.0,,,
3119,c1cc(c(cc1OCC(F)(F)F)C(=O)NCC2CCCC[NH2+]2)OCC(F)(F)F,415.3540000000002,2.4144999999999994,2.0,3.0,0.0,,,
3120,COc1cc(c2c(=O)cc(oc2c1[C@H]3C([C@H]([C@H](CO3)O)O)O)c4ccc(cc4)O)[O-],415.3740000000001,0.40179999999999944,4.0,9.0,0.0,,,
3121,c1ccc2c(c1)c3c(n2CCC(=O)[O-])CC[C@H](C3)NS(=O)(=O)c4ccc(cc4)F,415.466,1.7561999999999993,1.0,5.0,0.0,,,
3122,c1cc[n+](cc1)CC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)Cc4cccs4)SC2)C(=O)[O-],415.4960000000001,-0.3178000000000001,1.0,6.0,0.0,,,
3123,CC(=O)O[C@@H]1[C@@H](Sc2ccccc2N(C1=O)CC[NH+](C)C)c3ccc(cc3)OC,415.5350000000002,1.9513999999999996,1.0,5.0,0.0,,,
3124,CCNC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](CCc2ccccc2)O)O)O,415.5740000000001,3.1469000000000027,4.0,4.0,0.0,,,
3125,c1c2c(cc(c1Cl)Br)ncn(c2=O)CC(=O)C[C@H]3[C@@H](CCC[NH2+]3)O,415.69500000000033,0.8582999999999992,2.0,5.0,0.0,,,
3126,c1cc(c(c(c1)Cl)COC(Cn2ccnc2)c3ccc(cc3Cl)Cl)Cl,416.135,6.454800000000002,0.0,3.0,1.0,,,
3127,c1cc(c(cc1Cl)Cl)COC(Cn2ccnc2)c3ccc(cc3Cl)Cl,416.135,6.454800000000004,0.0,3.0,1.0,,,
3128,CCOC(=O)CCCCCCCCC(C)c1ccccc1I,416.34299999999996,6.078600000000006,0.0,2.0,1.0,,,
3129,c1cc(c(cc1F)F)n2cc(c(=O)c3c2nc(c(c3)F)N4C[C@@H]5[C@H](C4)[C@H]5[NH3+])C(=O)[O-],416.3590000000002,-0.15700000000000036,1.0,6.0,0.0,,,
3130,c1cc(ccc1c2coc3c(c2=O)ccc(c3[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,416.38200000000006,0.3861000000000004,6.0,9.0,1.0,,,
3131,c1cc(ccc1c2coc3cc(ccc3c2=O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,416.38200000000006,0.34429999999999944,5.0,9.0,0.0,,,
3132,c1cc2c(c(c1)[O-])C(=O)c3c(cc(cc3[O-])CO)C2[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,416.38200000000006,-2.1552,5.0,9.0,0.0,,,
3133,c1ccc(cc1)CO[C@H]2[C@H]([C@H]([C@H]3CO[C@@H]2O3)O)OC4c5ccccc5-c6c4cccc6,416.4730000000001,3.8430000000000026,1.0,5.0,0.0,,,
3134,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)C)O,416.51400000000024,2.374400000000001,2.0,6.0,0.0,,,
3135,C[C@@H]1Cc2cc(c(c(c2-c3c(cc(c(c3OC)OC)OC)C[C@@H]1C)OC)OC)OC,416.5140000000002,4.776000000000004,0.0,6.0,0.0,,,
3136,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@]35C)O,416.5140000000002,2.3267,2.0,6.0,0.0,,,
3137,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)[O-],416.5180000000003,0.022300000000003317,1.0,5.0,0.0,,,
3138,C[n+]1cccc(c1)OC(=O)N(C)CCCCCCN(C)C(=O)Oc2ccc[n+](c2)C,416.52200000000005,2.4574000000000007,0.0,4.0,0.0,,,
3139,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,416.5830000000003,4.852300000000005,0.0,5.0,0.0,,,
3140,c1ccc(cc1)CCCCOCCCCCC[NH2+]CC(c2ccc(c(c2)CO)O)O,416.58200000000005,3.081200000000002,4.0,4.0,0.0,,,
3141,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C)C)OC1,416.64600000000024,5.793800000000007,1.0,3.0,1.0,,,
3142,C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@]2(CC[C@H]4[C@H]3CCC5[C@@]4(C(CCC5)O)C)C)O[C@]16CCC(CO6)C,416.64600000000024,5.793800000000006,1.0,3.0,1.0,,,
3143,C[C@H](CC[C@H](C(C)C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,416.64600000000013,5.560600000000008,3.0,3.0,1.0,,,
3144,C[C@H](CC[C@H](C(C)(C)O)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,416.6460000000002,5.704700000000008,3.0,3.0,1.0,,,
3145,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,416.6460000000002,5.704700000000008,3.0,3.0,1.0,,,
3146,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C3C[C@H](C[C@@H](C3)O)O)C,416.6460000000002,5.560600000000008,3.0,3.0,1.0,,,
3147,C[C@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O)C)C)C)OC1,416.64600000000024,5.793800000000007,1.0,3.0,1.0,,,
3148,Cc1cc(c(c2c1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O,416.6900000000002,8.531840000000003,1.0,2.0,1.0,,,
3149,Cc1cc(cnc1)C[NH+]2CCC(=C3c4ccc(cc4CCc5c3nccc5)Cl)CC2,416.9760000000002,4.217820000000004,1.0,2.0,0.0,,,
3150,c1cc(ccc1c2c(c(=O)c3c(cc(cc3o2)O)[O-])O[C@H]4[C@@H]([C@H]([C@@H](O4)CO)O)O)O,417.34600000000006,-0.237400000000001,5.0,10.0,0.0,,,
3151,CC(=O)Oc1ccc(cc1)C2(C(=O)Nc3ccccc3O2)c4ccc(cc4)OC(=O)C,417.4170000000002,3.8119000000000023,1.0,6.0,0.0,,,
3152,CNC(=O)C[NH+](CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],417.41900000000027,-8.783000000000015,3.0,10.0,0.0,,,
3153,CC(=CC1c2c(=O)c3c(cc4c(c3[O-])C=CC(O4)(C)C)oc2-c5ccc(cc5O1)O)C,417.4370000000002,4.823100000000005,1.0,6.0,0.0,,,
3154,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@H]2CCCN3CCC[C@H](N3C2=O)C(=O)[O-],417.5060000000003,-0.7653999999999959,1.0,6.0,0.0,,,
3155,CCC(=O)N(c1ccccc1)C2(CC[NH+](CC2)CCn3c(=O)n(nn3)CC)COC,417.53400000000016,-0.03319999999999723,1.0,7.0,0.0,,,
3156,CCCCCCCCCCOc1cc2c(cc1OCC)[nH]cc(c2=O)C(=O)OCC,417.5460000000002,5.6230000000000055,1.0,5.0,1.0,,,
3157,c1cc(ccc1[C@@H]2CC(=O)c3ccc(cc3O2)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,418.3980000000001,0.2773999999999986,5.0,9.0,0.0,,,
3158,COc1cc(cc(c1O)OC)[C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)c4cc(c(c(c4)OC)O)OC,418.4420000000002,3.2074000000000007,2.0,8.0,0.0,,,
3159,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)c2cccc(c2)[N+](=O)[O-])C(=O)OCCOC,418.44600000000025,2.9708000000000014,1.0,8.0,0.0,,,
3160,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@H]([C@@]2(C(=O)CO)O)C(=O)OC)CCC4=CC(=O)C=C[C@]34C)O,418.4860000000002,0.9566999999999999,3.0,7.0,0.0,,,
3161,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)OC(=O)C,418.50500000000017,3.494100000000002,1.0,5.0,0.0,,,
3162,C[C@]12CC[C@@H](C[C@H]1CCC3C2CC[C@]4([C@@]3(C[C@@H]([C@@H]4C5=CC(=O)OC5)OC=O)O)C)O,418.53000000000014,2.755800000000002,2.0,6.0,0.0,,,
3163,COC[C@@H](Cc1ccc(c(c1)OC)OC)[C@H](Cc2ccc(c(c2)OC)OC)COC,418.5300000000002,4.031400000000003,0.0,6.0,0.0,,,
3164,CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,418.5740000000003,4.585600000000006,1.0,5.0,0.0,,,
3165,c1cc(c(cc1C(F)(F)F)Cl)Oc2ccc(c(c2)C(=O)OCC(=O)[O-])[N+](=O)[O-],418.68700000000024,2.966000000000003,0.0,7.0,0.0,,,
3166,C[NH+](CCCN1c2ccccc2CCc3c1cccc3)CC(=O)c4ccc(cc4)Cl,419.9760000000001,4.364400000000004,1.0,2.0,0.0,,,
3167,CC1C2C(CC(O1)OC)C(=COC2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)OC,420.4110000000002,-1.7701999999999969,4.0,11.0,1.0,,,
3168,CC1=CO[C@H]([C@H]2[C@@]1([C@@H](C[C@]2(C)OC(=O)C)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,420.4110000000001,-2.5032999999999967,6.0,11.0,2.0,,,
3169,c1ccc2c(c1)c(c(c(n2)C3CC3)/C=C/[C@H](C[C@H](CC(=O)[O-])O)O)c4ccc(cc4)F,420.4600000000001,3.1834000000000024,2.0,5.0,0.0,,,
3170,C/C/1=C/C[C@H](/C(=C\[C@@H]2[C@@H]([C@@H](C1)OC(=O)/C(=C/CO)/CO)C(=C)C(=O)O2)/C)OC(=O)C,420.45800000000025,1.5250999999999997,2.0,8.0,0.0,,,
3171,Cc1ccc(cc1)C(=O)c2ccc(n2C)CC(=O)NCC(=O)Oc3ccccc3OC,420.4650000000002,2.8374200000000007,1.0,6.0,0.0,,,
3172,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)O,420.4770000000001,2.220500000000001,2.0,6.0,0.0,,,
3173,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1S[C@H]3C[C@H]([NH2+]C3)CNS(=O)(=O)N)C(=O)[O-])[C@@H](C)O,420.51300000000015,-3.9639999999999946,4.0,7.0,0.0,,,
3174,CC(C)(C(=O)OCCn1cnc2c1c(=O)n(c(=O)n2C)C)Oc3ccc(cc3)Cl,420.85300000000007,1.4878999999999998,0.0,9.0,0.0,,,
3175,c1cc(ccc1[C@H]([C@@H](COC(=O)CCC(=O)[O-])NC(=O)[C-](Cl)Cl)O)[N+](=O)[O-],421.1890000000001,0.15339000000000025,2.0,8.0,0.0,,,
3176,c1cc(ccc1C(=O)CCC[NH+]2CCC(CC2)(c3ccc(cc3)Br)O)F,421.3299999999999,3.1176000000000026,2.0,2.0,0.0,,,
3177,c1c2c(cc(c1O)O)oc3c(c2=O)c(cc(c3[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)[O-],421.33400000000006,-1.3484999999999991,7.0,11.0,2.0,,,
3178,c1c2c(cc(c1O)O)oc3cc(c(c(c3c2=O)[O-])[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,421.33400000000006,-1.3485000000000007,7.0,11.0,2.0,,,
3179,c1ccc(cc1)CC2Nc3cc(c(cc3S(=O)(=O)N2)S(=O)(=O)N)C(F)(F)F,421.422,1.6253999999999997,3.0,5.0,0.0,,,
3180,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],421.57600000000025,3.8095000000000034,0.0,7.0,0.0,,,
3181,CCCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4[n-]nnn4)CO)Cl,421.91200000000015,3.8959000000000032,1.0,6.0,0.0,,,
3182,Cc1c(sc[n+]1Cc2cnc(nc2N)C)CCOP(=O)([O-])OP(=O)([O-])[O-],422.2960000000001,-1.054259999999999,1.0,11.0,1.0,,,
3183,CC[C@@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5ccc(c(c5c4)C[NH+](C)C)O)O,422.46100000000007,0.4296999999999998,3.0,7.0,0.0,,,
3184,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CSc3ccncc3)SC1)C(=O)[O-],422.46400000000017,-0.8592999999999993,1.0,9.0,0.0,,,
3185,CC(C)CC(=O)O[C@H]1C=C2[C@@H]([C@@]13CO3)[C@@H](OC=C2COC(=O)C)OC(=O)CC(C)C,422.4740000000003,2.6621000000000006,0.0,8.0,0.0,,,
3186,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)CC[C@@]43C)F)O)C)O,422.49300000000017,2.444500000000001,2.0,6.0,0.0,,,
3187,c1cc(c(cc1C(C[NH2+]CCCCCC[NH2+]CC(c2ccc(c(c2)O)O)O)O)O)O,422.522,-0.03680000000000089,8.0,6.0,1.0,,,
3188,CC[NH+]1CC2(CCC(C34C2CC(C31)C5(CC(C6CC4C5C6O)OC)O)OC)COC,422.5860000000002,0.11410000000000364,3.0,5.0,0.0,,,
3189,CCCCCCCCCCCCCCCCCCCC(=O)CCCCCCCCC,422.7820000000003,10.737899999999991,0.0,1.0,1.0,,,
3190,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,422.8260000000003,11.08439999999999,0.0,0.0,1.0,,,
3191,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,422.82600000000036,11.948999999999982,0.0,0.0,1.0,,,
3192,CCOc1cc(c(cc1C(=O)NCC2C[NH+](CCO2)Cc3ccc(cc3)F)Cl)N,422.90800000000013,1.6737000000000002,3.0,4.0,0.0,,,
3193,CCc1c(c2ccccc2o1)C(=O)c3cc(c(c(c3)Br)[O-])Br,423.0799999999999,4.824800000000002,0.0,3.0,0.0,,,
3194,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)([O-])[O-])OP(=O)([O-])[O-])O)N,423.17100000000016,-4.273999999999999,2.0,15.0,1.0,,,
3195,CO/N=C(/c1ccco1)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],423.38300000000027,-1.8706999999999976,2.0,10.0,0.0,,,
3196,CC[C@](C)(C#N)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O,423.4150000000001,-3.680619999999996,7.0,12.0,2.0,,,
3197,CCCCc1[nH+]cc(n1Cc2ccc(cc2)C(=O)[O-])/C=C(\Cc3cccs3)/C(=O)[O-],423.5140000000002,1.4941,0.0,6.0,0.0,,,
3198,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)O,423.52600000000024,1.1056999999999997,3.0,7.0,0.0,,,
3199,C/C(=C(\c1ccc(cc1Cl)Cl)/OCCOc2ccc(cc2)Cl)/n3ccnc3,423.727,6.284600000000005,0.0,4.0,1.0,,,
3200,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)[O-],423.7460000000003,8.898800000000003,0.0,2.0,1.0,,,
3201,CC/C(=C(/CC)\c1ccc(cc1)OP(=O)([O-])[O-])/c2ccc(cc2)OP(=O)([O-])[O-],424.2820000000001,1.8323999999999996,0.0,8.0,0.0,,,
3202,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@H]2CCc3ccccc3N(C2=O)CC(=O)[O-],424.49700000000024,0.21220000000000216,1.0,5.0,0.0,,,
3203,C[C@H]1C[NH+](CC[C@@]1(C)c2cccc(c2)O)C[C@H](Cc3ccccc3)C(=O)NCC(=O)[O-],424.54100000000017,0.29960000000000125,3.0,4.0,0.0,,,
3204,c1ccc(cc1)C2(CC[NH+](CC2)CCC(C#N)(c3ccccc3)c4ccccc4)C(=O)[O-],424.54400000000004,2.25298,1.0,3.0,0.0,,,
3205,CC(C)(C1CC23C=CC1(C4C25CC[NH+](C3Cc6c5c(c(cc6)O)O4)CC7CC7)OC)O,424.5610000000002,1.7464999999999997,3.0,4.0,0.0,,,
3206,CCCCCCCC(=O)CC[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)OC(C)C)O)O,424.62200000000024,5.122300000000007,2.0,5.0,1.0,,,
3207,CCC(/C=C\C(C)C1CCC2[C@@]1(CCC3[C@H]2CC(=O)C4=CC(=O)CC[C@]34C)C)C(C)C,424.66900000000027,7.188000000000008,0.0,2.0,1.0,,,
3208,CC(C)C1CCC2C1(CC[C@]3(C2(CC[C@@]4(C3CC[C@]5(C4CCC=C5C=O)C)C)C)C)C,424.7130000000002,8.233000000000008,0.0,1.0,1.0,,,
3209,CC(C)C1CCC2C1(CCC3(C2(CC=C4C3CCC5C4(CCC(=O)C5(C)C)C)C)C)C,424.71300000000025,8.233000000000008,0.0,1.0,1.0,,,
3210,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CCC4[C@]3(CC[C@@H]5[C@@]4(CCC(=O)C5(C)C)C)C)[C@@H]2[C@H]1C)C)C,424.7130000000002,8.233000000000008,0.0,1.0,1.0,,,
3211,C[C@]12CCC(C[C@H]1[C@@]3(CC[C@@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@]4(C3=CC2)C)(C)C)C)C)(C)C,424.71300000000025,8.377100000000006,0.0,1.0,1.0,,,
3212,CCCCCCCCCCCCCCCCCCCC(CCCCCCCCC)O,424.7980000000003,10.529699999999991,1.0,1.0,1.0,,,
3213,CC(C)(C(=O)NCCS(=O)(=O)[O-])Oc1ccc(cc1)C(=O)c2ccc(cc2)Cl,424.8820000000002,2.389800000000001,1.0,6.0,0.0,,,
3214,c1cc(ccc1CCc2c[nH]c3c2c(=O)nc([nH]3)N)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],425.40100000000024,-2.0029999999999974,4.0,8.0,0.0,,,
3215,C[NH+]1CC[C@]23c4cc(c(cc4N5[C@H]2C6C(CC3=O)C(=CCOC6CC5=O)C1)OC)OC,425.5050000000003,0.5093000000000021,1.0,5.0,0.0,,,
3216,CCC[C@@H]1C[C@H]([NH+](C1)C)C(=O)NC([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)C(C)Cl,425.99900000000014,-1.0275999999999959,5.0,6.0,0.0,,,
3217,C[C@@H]1c2ccc(cc2C[NH2+]1)c3ccc4c(c3OC(F)F)n(cc(c4=O)C(=O)[O-])C5CC5,426.4190000000002,2.1062999999999996,1.0,5.0,0.0,,,
3218,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])NC(=O)Cc3cccs3,426.4520000000001,-1.236099999999997,2.0,9.0,0.0,,,
3219,COCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OC)/c3csc(n3)N)SC1)C(=O)[O-],426.45600000000013,-1.8738999999999977,2.0,11.0,1.0,,,
3220,CC(=CC(=O)O[C@H]1[C@@H]([C@@](Oc2c1cc3c(c2)oc(=O)cc3)(C)C)OC(=O)C=C(C)C)C,426.4650000000002,4.3925000000000045,0.0,7.0,0.0,,,
3221,CCOC(=O)OCC/C(=C(\C)/N(Cc1cnc(nc1N)C)C=O)/SC(=O)OCC,426.49500000000023,3.0100200000000017,1.0,10.0,0.0,,,
3222,CCC(=O)c1ccc2c(c1)N(c3ccccc3S2)CCCN4CC[NH+](CC4)CCO,426.6060000000004,2.4649000000000005,2.0,5.0,0.0,,,
3223,C[C@H]1C[C@@H]2[C@H]([C@H]([C@]3(O2)CC[C@H]4[C@@H]5CC=C6C[C@H](CC[C@@]6([C@H]5C(=O)C4=C3C)C)O)C)[NH2+]C1,426.6210000000002,3.154700000000001,2.0,3.0,0.0,,,
3224,CC(C)C1CC[C@]2(C1C3C(=O)CC4[C@]5(CCCC(C5CC[C@]4(C3(CC2)C)C)(C)C)C)C,426.72900000000027,8.312900000000008,0.0,1.0,1.0,,,
3225,CC(C)[C@H]1CCC2[C@@]1(CC[C@]3([C@]2(CC=C4C3CCC5[C@@]4(CC[C@@H](C5(C)C)O)C)C)C)C,426.7290000000002,8.02480000000001,1.0,1.0,1.0,,,
3226,C[C@H]1[C@@H]2[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC[C@]2(CCC1=C)C)C)C)(C)C)O)C,426.72900000000027,8.02480000000001,1.0,1.0,1.0,,,
3227,C[C@H]1C(=O)CC[C@@H]2[C@@]1(CC[C@H]3[C@]2(CC[C@@]4([C@@]3(CC[C@@](C4)(C)CCC=C(C)C)C)C)C)C,426.72900000000027,8.767200000000004,0.0,1.0,1.0,,,
3228,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C,426.72900000000027,8.02480000000001,1.0,1.0,1.0,,,
3229,C[C@@]12CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]1CC(CC2)(C)C)C,426.7290000000002,8.168900000000008,1.0,1.0,1.0,,,
3230,C[C@H]1[C@@H]2CC[C@H]3[C@@]4(CC[C@@H]([C@]4(CC[C@@]35[C@@]2(C5)CC[C@@H]1O)C)[C@H](C)CCC(=C)C(C)C)C,426.7290000000002,8.02480000000001,1.0,1.0,1.0,,,
